video_id,video_url,titre,chaine,publie_le,categorie_id,description,nb_vues,nb_likes,nb_commentaires,duree_iso,duree_secondes,langue,thematique
rtaIPiuX11k,https://www.youtube.com/watch?v=rtaIPiuX11k,KEY TERMS FOR QUESTIONS INTERPRETATIONS  GCE ADVANCED LEVEL HISTORY BY SIR MOSES,GCE ORDINARY AND ADVANCED LEVEL HISTORY ,2021-10-26T21:31:06Z,22,KEY TERMS FOR QUESTIONS INTERPRETATIONS  GCE ADVANCED LEVEL HISTORY BY SIR MOSES,1694,60,6,PT12M31S,751,en,francais_anglais
we0a45qX_KA,https://www.youtube.com/watch?v=we0a45qX_KA,How to Download Cameroon GCE Results For Every Year in PDF For Free,Temo Vision,2021-07-27T08:47:40Z,26,"This is how to check and download the Cameroon GCE Board Results for all years in PDF for free. 
https://temovision.com/cameroon-gce-board-results-all-years/

Below are the free download links to the complete Cameroon GCE Board results for all years 2005-2026 (Where to download GCE Results today).

",3811,34,24,PT3M46S,226,en,francais_anglais
7Bari-Ggx5w,https://www.youtube.com/watch?v=7Bari-Ggx5w,"Unseen Poetry: How To EASILY Get Full Marks In GCSE Literature Paper 2, Section C (GCSE 2026 Exams)",First Rate Tutors,2024-04-21T15:30:06Z,27,"Sign up for my SUNDAY GCSE English Language Paper 1 & 2 Masterclasses: https://www.firstratetutors.com/masterclass12345 

Sign up for my EASTER GCSE LITERATURE Revision Classes: https://www.firstratetutors.com/literature 

First Rate Tutors' Substack page: https://firstratetutors.substack.com/ 

Dow",181892,3748,230,PT8M9S,489,en,francais_anglais
pvZgalO27tc,https://www.youtube.com/watch?v=pvZgalO27tc,GCE LITERATURE IN ENGLISH 2025. SCORE A1 NOW,JAMB SCIENCE CLASS,2024-05-16T12:30:40Z,22,"THIS LESSON OPENS YOUR EYES TO THE SECRETS IN MAKING GOOD RESULT IN LITERATURE IN ENGLISH. WAEC, NECO, GCE
#education #gce2024 #literature #english",486,11,8,PT15M50S,950,en,francais_anglais
CrbrtXlqSr8,https://www.youtube.com/watch?v=CrbrtXlqSr8,WAEC / NECO GCE 2026 Literature in English | Past Questions & Likely Exam Questions,AllCBTs by Allschoolabs – 2026 Sure Exam Question,2025-08-27T15:05:49Z,27,"In this video, David takes on WAEC / NECO GCE 2025 Literature in English Questions Tutorial | Past Questions & Likely 2026 Exam Questions Solved 📚

Get exam-ready with this GCE Literature in English Questions Tutorial! This video is designed to guide you through past questions, likely exam questions",2016,83,9,PT31M55S,1915,en,francais_anglais
NLmIU2qRAoU,https://www.youtube.com/watch?v=NLmIU2qRAoU,La Première Guerre mondiale en 5 minutes,L'Histoire en 5 minutes,2022-11-10T15:00:10Z,27,"La Première Guerre mondiale de 1914 à 1918, est un des premiers grands conflits de l’époque industrielle, loin devant la Guerre de Sécession aux États-Unis.
Après 1918, le monde ressort de ce conflit profondément changé. Dans cette vidéo je vous propose donc de découvrir les grands aspects de cette ",813440,14401,647,PT5M2S,302,fr,histoire_geo_eco
im_90fONE6s,https://www.youtube.com/watch?v=im_90fONE6s,IP-SH ECM 3ème Leçon 6 LE PROCESSUS ELECTORAL AU CAMEROUN,ENSEIGNEMENT A DISTANCE MINESEC,2022-09-23T08:57:42Z,27,ECM 3ème Leçon 6 LE PROCESSUS ELECTORAL AU CAMEROUN,4837,39,5,PT31M53S,1913,fr,histoire_geo_eco
qJBRyaDhync,https://www.youtube.com/watch?v=qJBRyaDhync,LE PROGRAMME HISTOIRE-GEO DE 3EME,CULTURE HG,2021-08-02T07:12:50Z,27,"N'hésitez pas à laisser un commentaire ou un like, ça aide beaucoup la chaîne à se développer =)
J'analyse le Brevet 2023: https://www.youtube.com/watch?v=Xyp5hZJbydo
L'ERREUR à ne pas faire au Brevet: https://www.youtube.com/watch?v=88ZesjBixrI

Les 10 dates principales d'Histoire au Brevet: https:",407307,18739,1540,PT8M23S,503,fr,histoire_geo_eco
90tTzCWadK0,https://www.youtube.com/watch?v=90tTzCWadK0,IP-SH Géographie 3ème Leçon 10 Construction et commentaire de la pyramide des âges,ENSEIGNEMENT A DISTANCE MINESEC,2021-10-04T09:04:00Z,27,Géographie 3ème Leçon 10 Construction et commentaire de la pyramide des âges. https://minesec-distancelearning.cm/,80750,1175,42,PT27M15S,1635,fr,histoire_geo_eco
zEGdIxNnZQM,https://www.youtube.com/watch?v=zEGdIxNnZQM,Quiz : Histoire Géo niveau Brevet des collèges - 10 questions,TopQuizz,2025-03-13T20:24:56Z,24,"Bienvenue sur la chaîne TopQuizz !

C'est parti pour un quiz de 10 questions d'Histoire Géographie, niveau Brevet des collèges ! Bonne chance !

⭐️ NIVEAU : Facile

⭐️ 1 BONNE réponse = 1 POINT

👇 Partagez votre score dans les commentaires

👍 N'hésitez pas à mettre un petit pouce bleu pour nous sout",73629,584,65,PT3M23S,203,fr,histoire_geo_eco
E4Q-M9giLzI,https://www.youtube.com/watch?v=E4Q-M9giLzI,Les aires urbaines - Géographie - 3e - Les Bons Profs,Les Bons Profs,2013-12-11T19:54:52Z,27,Un rappel de cours sur les aires urbaines en France ! Plus de vidéos sur http://www.lesbonsprofs.com/troisieme#!histoire-geographie-3e/habiter-la-france,430088,9385,581,PT5M21S,321,fr,histoire_geo_eco
weiePeGq2lk,https://www.youtube.com/watch?v=weiePeGq2lk,IP-SH ECM 3ème leçon 4 les types d'élection et les modes de scrutin,ENSEIGNEMENT A DISTANCE MINESEC,2022-04-25T14:00:25Z,27,ECM 3ème leçon 4 les types d'élection et les modes de scrutin,3660,36,12,PT31M17S,1877,fr,histoire_geo_eco
kiBs4Tc-WyI,https://www.youtube.com/watch?v=kiBs4Tc-WyI,La colonisation de l'Afrique - Résumé sur cartes,Histoire Géo,2018-12-13T12:41:03Z,27,"Cette vidéo est un résumé de la colonisation européenne de l'Afrique. Voyons sur cartes les grandes étapes de la découverte et de la conquête des terres africaines par les empires européens.
--------
Facebook: https://www.facebook.com/HistoireGeoVideos
Twitter: https://twitter.com/HistoireGo 
Patreo",2552152,27078,3858,PT10M47S,647,fr,histoire_geo_eco
iI_wq-CYWkQ,https://www.youtube.com/watch?v=iI_wq-CYWkQ,Méthode d'HISTOIRE-GEOGRAPHIE - l'introduction de dissertation (la BASE) - Sujet de Type 1 et 3,Monsieur Jeff MINTSA,2025-01-14T20:45:03Z,27,"Méthode d'HISTOIRE-GEOGRAPHIE - l'introduction de dissertation (la BASE)
Découvrez dans cette vidéo la méthode incontournable pour réussir l'introduction de dissertation en Histoire-Géographie ! Suivez nos conseils pour optimiser vos chances de réussite au baccalauréat. Abonnez-vous pour ne manquer ",19265,1142,36,PT7M28S,448,fr,histoire_geo_eco
Q99lQQJPedM,https://www.youtube.com/watch?v=Q99lQQJPedM,Comment réussir ses compétences en Histoire Géographie ECM,Ecole Virtuelle Africaine,2023-06-06T08:20:59Z,27,"#réussir 
#prepareforexam 
#reussirsonbac
#courssecondaire 
#courssvteehb
#coursfrancais 
#coursinformatique 
#coursdissertation
#methodologiedissertation
#coursterminaled
#reussirsonexamen
#secretdelexamen
#secretdubac
#coursapc
#coursphilosophie

Dans cette vidéo nous vous donnerons la méthodologi",5282,122,23,PT13M56S,836,fr,histoire_geo_eco
GdaU41HHHq4,https://www.youtube.com/watch?v=GdaU41HHHq4,Corrigés du brevet 2021 : l’épreuve d’histoire-géo-EMC,LetudiantTV,2021-06-29T09:20:58Z,27,"Quelle partie de l'épreuve d'histoire géographie du brevet 2021 avez-vous le mieux réussi ? Estimez le nombre de points que vous obtiendrez grâce à ce corrigé. LIRE LA SUITE 👇👇👇
En #analyse et compréhension de #document, quelles sont les réponses qu'il fallait indiquer ? Comment fallait-il compléter",9373,198,86,PT15M44S,944,fr,histoire_geo_eco
6FQL9jDzlVU,https://www.youtube.com/watch?v=6FQL9jDzlVU,L'effroyable histoire du Cameroun et la dictature sanglante d'Ahidjo,Histoires d'Afrique,2024-05-22T19:15:22Z,27,"Ahmadou Ahidjo, né le 24 août 1924 à Garoua (Cameroun) et décédé le 30 novembre 1989 à Dakar (Sénégal), est une figure clé de l'histoire politique du Cameroun, étant le premier président du pays.
Ahidjo est né dans une famille musulmane peule. Il a fréquenté des écoles locales avant de poursuivre se",448545,8257,1599,PT38M34S,2314,fr,histoire_geo_eco
acRSuo0j8qc,https://www.youtube.com/watch?v=acRSuo0j8qc,"Histoire du Cameroun : Les Héros  Manga Bell, Samba et  Atangana",Histoires d'Afrique,2024-11-02T19:11:29Z,27,"Découvrez l’histoire fascinante de trois grandes figures camerounaises qui ont marqué la lutte contre la colonisation allemande au début du XXe siècle. Douala Manga Bell, Martin Paul Samba et Charles Atangana ont chacun joué un rôle unique dans la résistance et la diplomatie camerounaise face aux in",58577,1378,163,PT18M1S,1081,fr,histoire_geo_eco
RWP75wHI8Vo,https://www.youtube.com/watch?v=RWP75wHI8Vo,L'Horrible Histoire de la GUERRE DU CAMEROUN,Histoires d'Afrique,2025-01-19T20:25:13Z,27,"Dans cette vidéo, nous plongeons dans l'une des pages les plus sombres de l'histoire du Cameroun : la guerre contre les nationalistes de l'UPC (Union des Populations du Cameroun). Découvrez comment le gouvernement colonial français a dissous ce parti politique qui portait les aspirations légitimes d",38067,1030,184,PT27M59S,1679,fr,histoire_geo_eco
IZR9Ui6nwUk,https://www.youtube.com/watch?v=IZR9Ui6nwUk,"L""effroyable  histoire du Cameroun et la traque de l'UPC",Mister Aress,2024-05-09T17:12:26Z,22,"Cameroun, l""effroyable traque de l'UPC
➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖
🛑REJOINS- MOI SUR LES RÉSEAUX 📲 : 


▶️INSTAGRAM :https://www.instagram.com/mister_aress?igsh=MWxhZ2Zhdm9tcHd2Nw%3D%3D&utm_source=qr

▶️TIKTOK : https://www.tiktok.com/@aress_story?_t=8iYwD40vWRU&_r=1

▶️X:https://twitter.com/Are",110570,4025,941,PT1H24M,5040,fr,histoire_geo_eco
GTgcvrPprZU,https://www.youtube.com/watch?v=GTgcvrPprZU,Histoire du Cameroun - Évolution des frontieres camerounaise depuis la conférence de Berlin.,Brechl,2022-12-04T20:22:41Z,27,"Cette vidéo fait un résumé sur l´historique des changement des frontieres gégraphiques externe et interne du cameroun, de la conférence de Berlin de 1884 a nos jours. 

-----------------------------------------------------------------------------------------------------------------------------------",22223,307,18,PT10M5S,605,fr,histoire_geo_eco
7ONlia22750,https://www.youtube.com/watch?v=7ONlia22750,AFRIQUE : UN CONTINENT SANS HISTOIRE ?,AJ+ français,2020-11-08T17:30:00Z,24,"Abonnez-vous à AJ+ français : https://youtube.com/c/ajplusfrancais

Connaissez-vous l’histoire des empires africains d’avant la colonisation ? Et comment se fait-il qu’on en entend si peu parler à l’école ?
 
💬 Suivez-nous aussi sur Instagram, Facebook et Twitter : 
https://instagram.com/ajplus",879839,31561,4115,PT13M41S,821,fr,histoire_geo_eco
scWIgIX-lOA,https://www.youtube.com/watch?v=scWIgIX-lOA,"L’histoire du Cameroun avant la colonisation ""voyage temporel""",zouloula100,2018-07-02T00:45:46Z,25,"Pré-histoire du Cameroun
Grâce aux vestiges, des chercheurs ont précisé la période de peuplement ancien camerounais, remontant à 30 000 ans avant notre ère. Ils ont identifié plusieurs phases d’occupation, rattachées à l’âge de la pierre récent, au stade néolithique, à l’âge du fer et à la période p",33709,667,84,PT44M52S,2692,fr,histoire_geo_eco
l0lqBVbk6KY,https://www.youtube.com/watch?v=l0lqBVbk6KY,LA RÉVOLUTION INDUSTRIELLE | Je révise avec toi | #08,Je révise avec toi,2021-03-08T13:54:00Z,27,"🚂  Sais-tu ce qu’est une machine à vapeur ? Comment elle fonctionne et à quoi elle sert ? Celle-ci est le symbole de ce que nous appelons la révolution industrielle. C’est une époque de prodigieuses inventions qui ont changé profondément le quotidien des hommes, une époque qui annonce aussi les soci",303658,7209,215,PT7M17S,437,fr,histoire_geo_eco
Hddhw2UjdIk,https://www.youtube.com/watch?v=Hddhw2UjdIk,LA METHODE CHINOISE POUR AVOIR DES BONNES NOTES (20/20 facile),William ,2024-09-15T07:00:11Z,27,"Lien manuel : https://www.bonzai.pro/manuel_pdf

Lien test mémoire : https://sherpas.com/blog/test-type-memoire-visuelle-auditive-kinesthesique/

Contacts :Insta:  https://www.instagram.com/william_wg13/
Email : william.wang1328@gmail.com

Intro : 0:50
Explication : 1:46
Comment la faire : 4:24",280242,19648,1127,PT4M25S,265,fr,histoire_geo_eco
dKpEIfETQi0,https://www.youtube.com/watch?v=dKpEIfETQi0,9 Signes Que tu es Plus Intelligent Que tu ne le Crois,SYMPA,2018-01-08T05:40:58Z,22,"Pour ne rien perdre de Sympa, abonnez-vous!: https://goo.gl/6E4Xna
--------------------------------------------------------------------
Voici une liste de signes qui indiquent que tu es plus intelligent que la norme. Ils sont scientifiquement prouvés, donc si tu t'aperçois que ce sont des choses que",3213413,132415,4771,PT9M49S,589,fr,histoire_geo_eco
Axkpyigw6eA,https://www.youtube.com/watch?v=Axkpyigw6eA,"Si tu n'es pas prêt pour ton examen, regarde cette vidéo.",Kaizen Lane,2022-06-15T09:52:11Z,27,"👉🏼Inscription gratuite à Notion: https://ntn.so/kaizen06

➡Template Agenda 2022: https://www.kaizen-lane.com/notion-2022
➡Template Habitudes: https://www.kaizen-lane.com/notion

🤓Inscris-toi à ma newsletter: tous les dimanches je t'envoie un mail avec une petite astuce productivité. Rejoins-nous: ht",336843,14226,483,PT18M25S,1105,fr,histoire_geo_eco
CUhu_9IyQZ4,https://www.youtube.com/watch?v=CUhu_9IyQZ4,BAC 2026: Nos Bases #Yopougon et Cocody Angré ,Le savant ACHI,2025-09-25T14:44:02Z,27,"Nos Bases#YOPOUGON en face de l’institut des aveugles groupement Foncier EPP:GFCI
#COCODY ANGRÉ terminus 81-82 non loin de SNEDAI EPP: CAFÉIER 
NOS CONTACTES :225/05.44.71.31.16/01 60 82 17 29",8761,272,67,PT5M18S,318,fr,histoire_geo_eco
EIpj-qOGayU,https://www.youtube.com/watch?v=EIpj-qOGayU,Méthode COMMENTAIRE COMPOSÉ - L’INTRODUCTION - Sujet de type 2,Monsieur Jeff MINTSA,2024-02-24T17:55:00Z,27,"Méthode COMMENTAIRE COMPOSÉ - L’INTRODUCTION - Sujet de type 2 

La méthode ""COMMENTAIRE COMPOSÉ - L'INTRODUCTION - Sujet de type 2"" est une ressource essentielle pour les étudiants et les passionnés de littérature qui souhaitent approfondir leur compréhension et leur maîtrise de la méthodologie du ",71730,5373,152,PT15M20S,920,fr,histoire_geo_eco
O5XJKUjHOL0,https://www.youtube.com/watch?v=O5XJKUjHOL0,Leçon 25 Méthodologie de la dissertation   Différents types de plans 1,EDUNOTE,2023-08-05T14:53:13Z,22,,46273,835,24,PT7M26S,446,fr,histoire_geo_eco
AOVw1IddX9E,https://www.youtube.com/watch?v=AOVw1IddX9E,Sujet de type 1: Le bilan de seconde guerre mondiale : Bilan humain matériel et moral / Methodologie,Monsieur Jeff MINTSA,2023-10-26T18:00:04Z,27,"""Bonjour à tous ! Dans cette vidéo, je vous présente une méthodologie ( Méthodologie histoire geo bac ) Sujet de type 1: Le bilan de seconde guerre mondiale : Bilan humain matériel et moral / Methodologie approfondie pour aborder les sujets de type 1 en histoire géographie au Gabon. Que vous soyez é",52826,2111,106,PT14M6S,846,fr,histoire_geo_eco
jL0GE-CJMro,https://www.youtube.com/watch?v=jL0GE-CJMro,Géographie - Réussir son introduction,Objectif BAC Hachette,2016-02-09T09:51:53Z,27,"Auteur de la vidéo : Bruno Martin Gay
Retrouvez toutes nos vidéos sur :
http://examens.hachette-education.com
dans l'onglet ""Tutos vidéos""",35874,359,6,PT2M10S,130,fr,histoire_geo_eco
TRWiovSaGVI,https://www.youtube.com/watch?v=TRWiovSaGVI,Analyser un ou deux documents : la méthode - Histoire-Géographie - Les Bons Profs,Les Bons Profs,2013-11-28T15:23:21Z,27,Une prof vous montre comment analyser un ou deux document en histoire-géo. Plus de vidéos sur www.lesbonsprofs.com,778586,12812,460,PT5M49S,349,fr,histoire_geo_eco
mpcW5OgdSFo,https://www.youtube.com/watch?v=mpcW5OgdSFo,COMMENT RÉDIGER LA DISSERTATION EN HISTOIRE-GÉOGRAPHIE : LA MÉTHODE,SIMON PAUL BANGBO NDOBO : MINISTRE GUERRE  AFRIQUE,2023-01-14T21:46:32Z,22,,140586,3010,133,PT19M33S,1173,fr,histoire_geo_eco
PAwL0lFei-s,https://www.youtube.com/watch?v=PAwL0lFei-s,Comment faire un bon contexte historique en 2023  #Viral #ShortVideo. #baccalauréat #bac,spatio-temporel TV,2020-08-29T12:00:12Z,27,"Le contexte historique , un peu complexe mais pas difficile à réaliser !
 _____,,,_______      __________          __________
Les amis j'espère que cette vidéo vous trouverez en très bonne forme !
  
    En tout cas , n'oubliez pas de vous abonner car ça pourrait être sympa et yper intéressant .....",65716,1346,38,PT4M53S,293,fr,histoire_geo_eco
5mDBzW16x8U,https://www.youtube.com/watch?v=5mDBzW16x8U,"BAC 2025,en Côte d'Ivoire, entre joie pour les admis et espoir pour les recalés",RTI ,2025-07-08T10:26:22Z,25,"Toute l'actualité de la Côte d'Ivoire chaque jour sur RTI Info avec les journaux, reportages et magazines d'information RTI1, RTI2, Radio Côte d'Ivoire. 

Site web https://www.rti.info 
Facebook  https://www.facebook.com/RTIinfo225
X (Twitter) https://twitter.com/RTI_info
Instagram https://www.insta",105327,560,20,PT3M10S,190,fr,histoire_geo_eco
k8ywbt_WKk0,https://www.youtube.com/watch?v=k8ywbt_WKk0,Méthodologie de la Dissertation en Histoire : Le DÉVELOPPEMENT qui passe avec tous les sujets,Monsieur Jeff MINTSA,2023-12-19T19:57:10Z,27,"Méthodologie de la Dissertation en Histoire : Le DÉVELOPPEMENT qui passe avec tous les sujets
Dans cette vidéo, nous vous présenterons une méthode efficace pour construire le développement de votre dissertation en histoire, une étape cruciale pour aborder tous les sujets avec pertinence. Que vous so",28496,1039,25,PT7M12S,432,fr,histoire_geo_eco
dXF9X0Pgg0U,https://www.youtube.com/watch?v=dXF9X0Pgg0U,Politique économique - Partie 1,Annie Ricordeau,2020-03-15T11:36:47Z,1,"Définition de la politique économique
Place de l'État dans l'économie
Les objectifs généraux de la politique économique",36335,621,17,PT3M46S,226,fr,histoire_geo_eco
ScYUk5Le_oo,https://www.youtube.com/watch?v=ScYUk5Le_oo,Tout ce qu'il faut savoir sur l'ÉCONOMIE en 29 minutes,Un Peu Mieux,2021-12-18T15:00:16Z,22,"Comprendre l'économie en 30 minutes ! - Ray Dalio
FOIRE AUX QUESTIONS :❓ Question : Comment trouvez-vous le temps de lire ?
👉 Réponse : Je ne lis pas. J'écoute des livres audio. 🎧 J'utilise l'application Audible (d'Amazon). Inscrivez-vous ici pour un essai gratuit de 30 jours et recevez 1 livre GRAT",676343,14000,248,PT29M16S,1756,fr,histoire_geo_eco
TQkuaDfjmyU,https://www.youtube.com/watch?v=TQkuaDfjmyU,Dessine-moi l'éco : L'élaboration du budget de l'Etat,Dessine-moi l'éco,2013-09-26T08:47:43Z,25,"Vidéo conçue et réalisée par http://www.sydo.fr

Le Projet de Loi de Finances 2014 est actuellement au cœur des débats politiques.
Mais finalement, qui sait vraiment comment le budget de l'Etat est élaboré ? 
L'objectif de notre nouvelle vidéo est de présenter la composition du budget et les étapes ",713378,8806,165,PT3M52S,232,fr,histoire_geo_eco
